project_id,project_name,start_date,end_date,project_manager,team_members,status,budget,expenditure,client
P0852,Cloud Migration,2/25/2022 0:00,12/3/2023 0:00,David,"David, Eve",pending,328731,58440,Client B
P0860,Cloud Migration,5/10/2024 0:00,7/5/2024 0:00,Bob,Bob,pending,486669,242697,Client D
P0869,Data Warehouse,5/10/2024 0:00,7/16/2024 0:00,Charlie,Charlie,pending,387202,492242,Client B
P0880,Data Warehouse,9/14/2023 0:00,7/23/2023 0:00,Eve,David,pending,899679,345268,Client B
P0896,Blockchain Integration,6/27/2023 0:00,11/19/2023 0:00,Frank,"David, Bob, Alice",pending,882660,595952,Client D
P0899,Cloud Migration,10/12/2024 0:00,5/2/2022 0:00,David,David,pending,396551,778658,Client B
P0917,App Development,10/15/2023 0:00,9/10/2023 0:00,Alice,Bob,pending,692671,507735,Client E
P0928,IoT Automation,1/21/2023 0:00,3/10/2022 0:00,Bob,"Alice, Frank",pending,243650,406169,Client D
P0929,Cloud Migration,11/24/2022 0:00,7/18/2022 0:00,Frank,"Eve, Alice, Frank",pending,146008,552005,Client E
P0930,Data Warehouse,2/3/2023 0:00,7/2/2022 0:00,David,"Bob, Frank, David",pending,532390,897559,Client A
P0944,Blockchain Integration,2/12/2023 0:00,7/14/2023 0:00,Bob,"Bob, Frank",pending,198052,274134,Client C
P0952,Data Warehouse,10/21/2022 0:00,4/4/2024 0:00,Bob,Bob,pending,613329,835704,Client E
P0966,AI Software,11/29/2023 0:00,6/3/2024 0:00,Bob,Bob,pending,967463,183370,Client B
P0974,AI Software,11/11/2023 0:00,4/13/2023 0:00,Eve,Eve,pending,820119,765319,Client C
P0989,AI Software,6/30/2024 0:00,8/12/2023 0:00,Frank,Frank,pending,720424,92862,Client C
P0991,IoT Automation,3/3/2023 0:00,7/24/2023 0:00,Eve,Alice,pending,575062,606674,Client C
P1013,Cloud Migration,4/29/2024 0:00,9/21/2022 0:00,Eve,Alice,pending,937752,350878,Client E
P1014,Data Warehouse,5/3/2023 0:00,8/9/2023 0:00,Frank,Frank,pending,153223,871268,Client E
P1015,App Development,1/15/2023 0:00,3/16/2022 0:00,Charlie,Charlie,pending,736382,737894,Client B
P1037,App Development,11/13/2022 0:00,1/3/2024 0:00,Charlie,Charlie,pending,125383,91199,Client C
P1042,Data Warehouse,2/2/2023 0:00,1/1/2023 0:00,Charlie,"Alice, Bob",pending,186646,477361,Client A
P1046,Cloud Migration,6/5/2022 0:00,2/6/2023 0:00,Alice,"Eve, Alice, David",pending,160028,765861,Client B
P1060,Blockchain Integration,12/4/2023 0:00,3/8/2024 0:00,Bob,"Eve, Alice, Bob",pending,900303,604698,Client E
P1063,AI Software,3/31/2022 0:00,4/25/2024 0:00,Charlie,"Charlie, Bob",pending,142344,539584,Client C
P1070,Data Warehouse,5/16/2022 0:00,6/15/2023 0:00,David,"David, Eve",pending,388441,806805,Client A
P1072,AI Software,11/23/2022 0:00,12/11/2022 0:00,Frank,"Charlie, Frank, Alice",pending,228914,259052,Client E
P1074,IoT Automation,7/21/2022 0:00,9/20/2023 0:00,Frank,"Alice, Bob, Frank",pending,636538,641729,Client E
P1076,IoT Automation,1/24/2024 0:00,3/6/2022 0:00,Bob,"David, Alice, Bob",pending,151378,813503,Client A
P1082,Cloud Migration,3/29/2023 0:00,11/24/2022 0:00,Frank,"Charlie, Eve",pending,352067,437909,Client A
P1095,App Development,6/17/2023 0:00,3/3/2024 0:00,David,David,pending,874379,339599,Client E
P1100,App Development,7/29/2022 0:00,9/28/2024 0:00,Charlie,"Bob, Alice, Frank",pending,361111,349803,Client A
P1103,Cloud Migration,12/31/2023 0:00,9/3/2022 0:00,David,Frank,pending,167282,661866,Client C
P1107,Data Warehouse,4/13/2023 0:00,5/15/2024 0:00,David,David,pending,409488,373953,Client D
P1115,Data Warehouse,5/24/2024 0:00,2/25/2023 0:00,Frank,"Bob, Eve",pending,986088,569760,Client E
P1117,Data Warehouse,9/7/2024 0:00,1/25/2023 0:00,David,David,pending,916101,198990,Client E
P1123,Cloud Migration,7/26/2023 0:00,12/27/2023 0:00,Bob,"Bob, Frank",pending,144374,234778,Client A
P1126,Data Warehouse,9/16/2022 0:00,11/9/2022 0:00,Frank,"David, Frank",pending,669868,763321,Client A
P1142,Cloud Migration,2/18/2024 0:00,2/24/2022 0:00,Charlie,Charlie,pending,806402,98906,Client A
P1147,Data Warehouse,4/26/2023 0:00,12/16/2023 0:00,Alice,"Bob, Charlie, Frank",pending,326632,435338,Client C
P1160,Cloud Migration,6/2/2024 0:00,3/31/2023 0:00,Charlie,"Charlie, David",pending,195859,850130,Client E
P1162,AI Software,4/6/2023 0:00,11/19/2023 0:00,Alice,Alice,pending,241250,141063,Client C
P1183,App Development,12/23/2022 0:00,8/24/2024 0:00,Frank,"Eve, Charlie, David",pending,113757,546690,Client E
P1186,Cloud Migration,4/22/2023 0:00,9/24/2023 0:00,Charlie,Bob,pending,376705,185478,Client C
P1190,Cloud Migration,3/6/2022 0:00,3/6/2024 0:00,Frank,"Bob, Eve",pending,751226,146089,Client B
P1195,App Development,8/20/2023 0:00,5/7/2023 0:00,Frank,Bob,pending,947787,851627,Client A
P1204,Data Warehouse,8/6/2022 0:00,9/9/2024 0:00,Charlie,Charlie,pending,858072,712825,Client D
P1212,Cloud Migration,5/7/2022 0:00,9/7/2022 0:00,Bob,Bob,pending,866223,260034,Client C
P1223,Data Warehouse,1/3/2023 0:00,5/22/2022 0:00,Eve,Eve,pending,118841,643571,Client A
P1224,Blockchain Integration,4/13/2023 0:00,2/24/2024 0:00,Frank,"Frank, David",pending,302310,747307,Client D
P1229,Blockchain Integration,6/5/2024 0:00,10/19/2024 0:00,Alice,Frank,pending,899786,697949,Client E
P1235,IoT Automation,7/15/2022 0:00,9/18/2022 0:00,Charlie,"Charlie, Frank, David",pending,329222,306525,Client A
P1243,Blockchain Integration,10/16/2022 0:00,7/5/2022 0:00,David,David,pending,751353,636039,Client D
P1246,Data Warehouse,9/27/2022 0:00,8/21/2023 0:00,Charlie,Charlie,pending,142301,64210,Client A
P1248,Cloud Migration,8/3/2022 0:00,4/20/2023 0:00,Frank,Alice,pending,105199,454086,Client E
P1251,Cloud Migration,11/30/2022 0:00,4/3/2022 0:00,David,"David, Eve, Frank",pending,600052,746223,Client B
P1269,App Development,5/30/2024 0:00,6/9/2023 0:00,Eve,"Eve, Alice",pending,756369,444238,Client A
P1270,Cloud Migration,6/20/2023 0:00,2/27/2022 0:00,David,David,pending,754818,271794,Client D
P1273,IoT Automation,2/9/2024 0:00,7/10/2023 0:00,Charlie,Alice,pending,679546,113122,Client C
P1276,AI Software,9/24/2023 0:00,8/27/2023 0:00,Frank,"Charlie, David, Frank",pending,898054,505707,Client C
P1279,Blockchain Integration,9/10/2022 0:00,4/17/2024 0:00,Frank,"Frank, Eve",pending,252233,733701,Client C
P1282,Data Warehouse,12/16/2023 0:00,8/6/2022 0:00,Alice,"David, Alice",pending,360257,126851,Client D
P1284,IoT Automation,10/11/2022 0:00,8/12/2022 0:00,Charlie,Bob,pending,122306,801254,Client B
P1290,AI Software,11/11/2022 0:00,7/12/2024 0:00,David,David,pending,959167,222987,Client A
P1291,Cloud Migration,2/22/2024 0:00,6/8/2024 0:00,Frank,"Eve, Alice",pending,918443,557377,Client C
P1305,App Development,8/24/2022 0:00,9/26/2023 0:00,Bob,David,pending,802699,146149,Client A
P1311,Blockchain Integration,3/2/2022 0:00,4/20/2022 0:00,Eve,"Bob, David",pending,461426,294501,Client C
P1324,Data Warehouse,8/22/2023 0:00,7/9/2024 0:00,Charlie,Alice,pending,176340,747702,Client D
P1331,IoT Automation,7/22/2022 0:00,3/30/2024 0:00,Bob,Bob,pending,699268,85415,Client D
P1334,AI Software,3/11/2024 0:00,8/19/2022 0:00,Eve,"Alice, Eve",pending,380019,420150,Client E
P1339,IoT Automation,2/18/2023 0:00,3/26/2024 0:00,Frank,Bob,pending,996151,245529,Client D
P1342,Data Warehouse,7/29/2024 0:00,3/1/2024 0:00,Alice,"Charlie, Frank",pending,101025,642899,Client E
P1357,AI Software,3/27/2024 0:00,4/29/2023 0:00,Bob,"Frank, Eve, Charlie",pending,183995,850536,Client B
P1370,Blockchain Integration,3/3/2023 0:00,12/7/2022 0:00,Eve,"David, Frank, Bob",pending,395175,789966,Client B
P1373,Blockchain Integration,4/14/2022 0:00,11/14/2024 0:00,Bob,"Bob, David, Frank",pending,861288,652847,Client D
P1382,Blockchain Integration,7/11/2023 0:00,6/5/2023 0:00,Charlie,"Charlie, Frank, Bob",pending,731031,653580,Client A
P1391,App Development,9/28/2024 0:00,6/16/2023 0:00,Charlie,Eve,pending,279567,551992,Client B
P1393,IoT Automation,2/3/2024 0:00,12/30/2022 0:00,Alice,"Frank, Alice",pending,671144,593762,Client E
P1396,Data Warehouse,9/18/2022 0:00,8/23/2024 0:00,David,Bob,pending,272252,403032,Client B
P1401,Blockchain Integration,8/14/2023 0:00,9/10/2024 0:00,Alice,Alice,pending,802160,644212,Client B
P1404,Data Warehouse,8/16/2024 0:00,4/3/2023 0:00,Eve,Eve,pending,494244,690615,Client C
P1406,App Development,8/20/2024 0:00,4/2/2024 0:00,Bob,Eve,pending,800318,198305,Client C
P1420,IoT Automation,10/5/2022 0:00,10/6/2022 0:00,Frank,"Frank, Alice",pending,876907,323774,Client C
P1421,IoT Automation,12/29/2022 0:00,9/17/2022 0:00,Eve,Charlie,pending,799689,629391,Client A
P1427,AI Software,5/14/2022 0:00,4/8/2024 0:00,Bob,Charlie,pending,967510,264647,Client A
P1429,App Development,4/6/2022 0:00,9/24/2023 0:00,Bob,Bob,pending,644656,477185,Client C
P1438,Cloud Migration,12/21/2022 0:00,2/18/2024 0:00,Frank,Frank,pending,220570,485877,Client D
P1446,App Development,6/12/2024 0:00,11/21/2023 0:00,Frank,Charlie,pending,767576,449957,Client D
P1454,Cloud Migration,7/4/2023 0:00,2/23/2023 0:00,Alice,Alice,pending,930895,384010,Client B
P1458,Cloud Migration,8/13/2023 0:00,9/29/2022 0:00,Charlie,David,pending,279243,221305,Client E
P1467,Blockchain Integration,1/12/2024 0:00,7/19/2024 0:00,Alice,Alice,pending,176401,295128,Client C
P1475,IoT Automation,7/15/2022 0:00,2/18/2024 0:00,Bob,"Alice, Frank, Bob",pending,381560,121010,Client A
P1506,Blockchain Integration,8/18/2022 0:00,8/13/2022 0:00,David,"Charlie, David",pending,743851,510688,Client E
P1510,IoT Automation,12/29/2023 0:00,4/9/2023 0:00,Eve,Eve,pending,668303,863892,Client D
P1511,Blockchain Integration,2/24/2024 0:00,1/25/2023 0:00,Bob,"Alice, Bob",pending,753935,549423,Client B
P1517,Data Warehouse,3/9/2023 0:00,8/3/2023 0:00,Frank,"Charlie, Alice, Frank",pending,886185,102477,Client D
P1522,AI Software,11/27/2023 0:00,7/4/2022 0:00,Alice,"Bob, Alice, Eve",pending,930897,205543,Client B
P1525,App Development,5/7/2022 0:00,12/31/2023 0:00,David,"David, Frank, Bob",pending,477861,891654,Client D
P1527,Blockchain Integration,12/14/2022 0:00,1/29/2023 0:00,David,"David, Charlie",pending,749633,453992,Client D
P1528,Data Warehouse,5/6/2023 0:00,5/26/2022 0:00,Bob,Bob,pending,578816,609705,Client A
P1529,Blockchain Integration,3/8/2024 0:00,6/20/2022 0:00,Bob,"Frank, Alice",pending,132122,317095,Client E
P1530,App Development,8/24/2023 0:00,10/16/2022 0:00,Eve,Frank,pending,276076,809910,Client E
P1532,Data Warehouse,1/13/2024 0:00,6/1/2024 0:00,Bob,"David, Eve",pending,882733,707667,Client E
P1541,Blockchain Integration,11/25/2022 0:00,5/8/2023 0:00,Charlie,Charlie,pending,875275,896559,Client D
P1556,IoT Automation,8/29/2023 0:00,6/12/2022 0:00,Charlie,"Charlie, Frank",pending,655473,456648,Client C
P1557,AI Software,5/21/2024 0:00,2/15/2024 0:00,Bob,Bob,pending,819781,311906,Client E
P1560,Data Warehouse,4/15/2024 0:00,3/25/2023 0:00,Bob,Charlie,pending,845134,353312,Client C
P1572,Data Warehouse,7/4/2023 0:00,12/3/2023 0:00,Eve,Bob,pending,808236,69421,Client D
P1587,Data Warehouse,8/1/2024 0:00,3/19/2024 0:00,Bob,"Frank, Alice, David",pending,483894,217728,Client D
P1593,App Development,4/21/2023 0:00,6/30/2022 0:00,David,David,pending,148016,426116,Client D
P1603,Cloud Migration,9/10/2024 0:00,2/5/2024 0:00,David,Bob,pending,649161,855940,Client A
P1605,App Development,8/7/2024 0:00,11/11/2024 0:00,Bob,Alice,pending,975468,383180,Client C
P1606,Cloud Migration,4/11/2024 0:00,6/18/2024 0:00,Alice,"Bob, Eve",pending,601233,747135,Client B
P1610,IoT Automation,10/10/2022 0:00,11/5/2023 0:00,Frank,"Charlie, Eve, Bob",pending,904243,727120,Client D
P1625,Data Warehouse,9/22/2022 0:00,4/30/2024 0:00,David,"Bob, Alice, Frank",pending,716899,214662,Client E
P1629,Data Warehouse,6/18/2023 0:00,12/23/2022 0:00,,,pending,286410,231294,Client C
P1646,App Development,12/26/2022 0:00,7/22/2023 0:00,Charlie,Alice,pending,135430,576884,Client C
P1647,App Development,10/19/2023 0:00,6/14/2024 0:00,Eve,"Alice, Charlie",pending,764186,572010,Client A
P1652,Cloud Migration,5/1/2022 0:00,10/4/2022 0:00,Frank,Frank,pending,501675,345456,Client D
P1653,Data Warehouse,5/30/2023 0:00,9/19/2024 0:00,Eve,"Frank, David, Eve",pending,750077,468691,Client C
P1654,IoT Automation,7/1/2023 0:00,6/15/2024 0:00,Eve,"Frank, Eve, Alice",pending,614462,862720,Client D
P1662,AI Software,3/29/2022 0:00,11/19/2023 0:00,Alice,Alice,pending,640345,370484,Client A
P1664,App Development,10/7/2023 0:00,7/12/2023 0:00,Frank,"Eve, Alice",pending,486750,691449,Client A
P1665,Blockchain Integration,12/5/2023 0:00,4/27/2023 0:00,Charlie,"David, Alice",pending,172973,277497,Client C
P1679,App Development,10/14/2022 0:00,5/30/2022 0:00,Alice,"Bob, Frank, Charlie",pending,679596,109782,Client D
P1683,IoT Automation,4/3/2024 0:00,1/15/2023 0:00,Bob,"Bob, Frank",pending,797467,52234,Client C
P1688,IoT Automation,6/20/2022 0:00,9/27/2023 0:00,Frank,"Bob, Eve",pending,378533,151042,Client D
P1699,Blockchain Integration,6/8/2023 0:00,5/31/2023 0:00,Eve,"Charlie, Bob",pending,226804,112538,Client A
P1702,Cloud Migration,9/24/2022 0:00,11/15/2022 0:00,Charlie,"Bob, Charlie",pending,307954,843023,Client C
P1705,IoT Automation,5/1/2024 0:00,4/14/2022 0:00,Charlie,"Charlie, Eve",pending,295190,266855,Client A
P1713,Cloud Migration,6/8/2023 0:00,5/28/2023 0:00,Frank,Charlie,pending,713602,618675,Client C
P1717,Data Warehouse,4/14/2023 0:00,6/7/2023 0:00,Charlie,David,pending,440894,505138,Client C
P1722,App Development,6/14/2022 0:00,3/25/2022 0:00,Frank,"Frank, David",pending,379737,286568,Client A
P1731,Data Warehouse,8/25/2023 0:00,12/10/2023 0:00,Alice,"David, Frank",pending,850246,851378,Client E
P1741,App Development,5/22/2023 0:00,4/16/2022 0:00,Eve,"Charlie, Eve, Frank",pending,853679,735967,Client A
P1744,Cloud Migration,8/20/2024 0:00,11/19/2024 0:00,Charlie,"Frank, Eve",pending,707732,686169,Client D
P1746,Data Warehouse,1/6/2023 0:00,6/8/2023 0:00,Frank,Frank,pending,256489,577609,Client C
P1769,Cloud Migration,11/6/2022 0:00,3/21/2023 0:00,Charlie,Frank,pending,347765,362330,Client B
P1785,AI Software,2/5/2024 0:00,12/6/2022 0:00,David,Frank,pending,870621,128924,Client B
P1787,AI Software,10/24/2023 0:00,10/14/2023 0:00,Charlie,"Charlie, Frank, Eve",pending,305869,890939,Client A
P1789,AI Software,7/29/2022 0:00,6/22/2023 0:00,Bob,Bob,pending,592932,534487,Client C
P1793,App Development,9/1/2023 0:00,7/21/2023 0:00,Bob,"Eve, Bob",pending,252236,612492,Client D
P1794,Cloud Migration,7/8/2023 0:00,9/30/2024 0:00,Eve,Alice,pending,764053,162006,Client D
P1795,IoT Automation,3/22/2023 0:00,2/25/2024 0:00,Bob,Alice,pending,259160,357198,Client B
P1800,Cloud Migration,11/20/2022 0:00,7/9/2023 0:00,Bob,"Frank, Charlie, David",pending,156102,589775,Client E
P0019,AI Software,9/6/2023 0:00,5/14/2022 0:00,Frank,Eve,Cancelled,532976.7075,158663,Client E
P0020,Blockchain Integration,5/3/2023 0:00,1/16/2023 0:00,David,"Frank, Alice, David",Completed,532976.7075,873133,Client B
P0070,IoT Automation,3/19/2022 0:00,9/14/2022 0:00,Eve,Alice,Active,532976.7075,794836,Client C
P0074,Blockchain Integration,1/9/2023 0:00,5/30/2024 0:00,Bob,"Alice, Frank",Active,532976.7075,475239,Client E
P0134,Cloud Migration,6/16/2022 0:00,9/6/2023 0:00,Alice,Frank,pending,532976.7075,117187,Client B
P0150,App Development,10/14/2023 0:00,8/11/2023 0:00,Charlie,Charlie,Completed,532976.7075,628850,Client E
P0160,IoT Automation,8/28/2024 0:00,4/12/2022 0:00,Eve,Bob,Completed,532976.7075,897073,Client A
P0172,Cloud Migration,2/5/2024 0:00,11/29/2022 0:00,Eve,Alice,Cancelled,532976.7075,154413,Client B
P0182,Data Warehouse,3/4/2023 0:00,10/19/2023 0:00,Frank,"David, Frank",pending,532976.7075,169473,Client A
P0207,Cloud Migration,6/25/2022 0:00,1/21/2023 0:00,David,Charlie,Cancelled,532976.7075,613611,Client C
P0213,Cloud Migration,7/17/2024 0:00,1/25/2024 0:00,Frank,"Bob, Alice, David",Active,532976.7075,218523,Client E
P0220,Blockchain Integration,10/15/2023 0:00,2/19/2024 0:00,Eve,Eve,Cancelled,532976.7075,114712,Client A
P0224,Blockchain Integration,11/6/2023 0:00,8/26/2023 0:00,Eve,Charlie,pending,532976.7075,238565,Client E
P0236,Blockchain Integration,7/9/2024 0:00,3/6/2023 0:00,David,"David, Bob",pending,532976.7075,656701,Client B
P0311,Blockchain Integration,6/16/2023 0:00,6/1/2022 0:00,David,David,pending,532976.7075,826298,Client E
P0328,App Development,4/7/2022 0:00,3/11/2024 0:00,Eve,"Frank, Alice, David",Cancelled,532976.7075,696413,Client D
P0339,App Development,4/29/2022 0:00,3/18/2022 0:00,Eve,"Eve, Alice, Frank",Completed,532976.7075,101695,Client E
P0348,App Development,2/22/2024 0:00,5/10/2023 0:00,Frank,Charlie,Cancelled,532976.7075,493004,Client E
P0382,Blockchain Integration,3/14/2024 0:00,9/10/2022 0:00,Charlie,Charlie,Active,532976.7075,304297,Client C
P0400,Data Warehouse,1/5/2023 0:00,11/17/2024 0:00,Alice,Alice,pending,532976.7075,546970,Client E
P0438,Data Warehouse,4/2/2023 0:00,1/10/2024 0:00,Alice,Bob,Completed,532976.7075,233320,Client B
P0452,Cloud Migration,8/12/2024 0:00,9/4/2024 0:00,David,"Charlie, Alice, Bob",Cancelled,532976.7075,252950,Client D
P0453,App Development,11/2/2023 0:00,9/17/2024 0:00,Frank,Eve,Active,532976.7075,797556,Client E
P0458,AI Software,7/6/2024 0:00,7/22/2022 0:00,Charlie,"Eve, Charlie",Cancelled,532976.7075,819067,Client A
P0460,IoT Automation,3/5/2023 0:00,3/25/2024 0:00,Charlie,David,Cancelled,532976.7075,861129,Client E
P0479,AI Software,4/17/2024 0:00,6/13/2023 0:00,Eve,"David, Eve",Cancelled,532976.7075,577477,Client C
P0509,Data Warehouse,10/21/2023 0:00,5/30/2022 0:00,David,"Eve, Bob, Alice",Completed,532976.7075,821061,Client A
P0518,AI Software,7/25/2022 0:00,5/31/2023 0:00,Alice,David,pending,532976.7075,552625,Client A
P0519,Data Warehouse,10/10/2023 0:00,8/21/2022 0:00,David,David,Completed,532976.7075,521244,Client C
P0522,App Development,9/7/2023 0:00,7/17/2023 0:00,Frank,Charlie,Completed,532976.7075,814306,Client B
P0556,IoT Automation,2/11/2023 0:00,10/30/2024 0:00,Bob,David,Cancelled,532976.7075,809699,Client C
P0571,App Development,1/13/2024 0:00,12/25/2023 0:00,David,"Frank, David",Completed,532976.7075,67722,Client A
P0585,IoT Automation,5/10/2024 0:00,4/13/2023 0:00,Eve,Eve,pending,532976.7075,438988,Client D
P0590,Data Warehouse,11/26/2022 0:00,4/7/2024 0:00,Bob,"David, Bob",pending,532976.7075,617965,Client D
P0598,App Development,12/30/2022 0:00,5/27/2022 0:00,Eve,David,Completed,532976.7075,358492,Client E
P0632,Cloud Migration,1/26/2024 0:00,1/13/2023 0:00,Bob,Bob,Active,532976.7075,173499,Client D
P0666,Cloud Migration,12/18/2023 0:00,6/1/2022 0:00,Alice,"Alice, Bob",Completed,532976.7075,271534,Client E
P0712,Blockchain Integration,12/1/2023 0:00,11/4/2023 0:00,David,David,pending,532976.7075,650922,Client D
P0716,IoT Automation,7/1/2023 0:00,12/8/2022 0:00,David,"Bob, Frank",Cancelled,532976.7075,483501,Client A
P0733,Blockchain Integration,5/15/2022 0:00,5/26/2024 0:00,Bob,"Charlie, Bob",pending,532976.7075,599472,Client C
P0763,Cloud Migration,4/23/2023 0:00,4/4/2024 0:00,Charlie,Charlie,Active,532976.7075,78894,Client B
P0782,AI Software,9/8/2024 0:00,11/22/2022 0:00,Frank,"Alice, Charlie, David",Active,532976.7075,749254,Client D
P0808,Blockchain Integration,2/13/2024 0:00,4/30/2022 0:00,Eve,"Bob, Alice, David",pending,532976.7075,118957,Client C
P0841,Data Warehouse,11/29/2023 0:00,2/10/2023 0:00,Frank,"Charlie, Eve, Frank",Cancelled,532976.7075,303373,Client A
P0851,Blockchain Integration,12/28/2023 0:00,4/2/2024 0:00,Bob,"Frank, David",Active,532976.7075,214810,Client B
P0888,App Development,8/30/2024 0:00,8/4/2024 0:00,Alice,"Bob, Frank",pending,532976.7075,494069,Client D
P0926,Data Warehouse,1/8/2024 0:00,12/5/2023 0:00,Frank,"Frank, Eve",Completed,532976.7075,96616,Client D
P0937,Data Warehouse,11/8/2023 0:00,3/26/2023 0:00,David,David,pending,532976.7075,397811,Client B
P0938,AI Software,3/29/2023 0:00,4/17/2023 0:00,Eve,"Alice, Bob, Charlie",Active,532976.7075,376098,Client B
P0976,Data Warehouse,6/25/2022 0:00,1/1/2024 0:00,David,"Alice, Bob, Eve",pending,532976.7075,881570,Client E
P0982,AI Software,12/19/2023 0:00,9/1/2022 0:00,Bob,"Charlie, David",Active,532976.7075,767002,Client D
P1030,App Development,4/8/2024 0:00,10/9/2023 0:00,Alice,"Bob, Alice, David",pending,532976.7075,480897,Client E
P1034,Cloud Migration,8/19/2023 0:00,12/4/2022 0:00,Bob,Frank,Completed,532976.7075,208655,Client E
P1036,IoT Automation,8/25/2023 0:00,12/2/2022 0:00,Alice,"Eve, Frank, Alice",Active,532976.7075,717137,Client D
P1129,App Development,3/28/2024 0:00,8/20/2022 0:00,David,"Charlie, Frank, David",Active,532976.7075,724041,Client A
P1167,Blockchain Integration,3/8/2022 0:00,10/12/2023 0:00,Frank,"Alice, Eve, Bob",Completed,532976.7075,593264,Client D
P1168,Data Warehouse,5/3/2022 0:00,10/19/2024 0:00,Bob,"Alice, Bob",Cancelled,532976.7075,234560,Client B
P1172,Cloud Migration,12/24/2022 0:00,1/22/2024 0:00,Frank,Alice,Cancelled,532976.7075,872181,Client E
P1176,Cloud Migration,11/27/2023 0:00,1/26/2023 0:00,Bob,"Frank, Charlie, David",pending,532976.7075,296028,Client B
P1210,App Development,3/17/2022 0:00,3/14/2022 0:00,Alice,Alice,Completed,532976.7075,610078,Client A
P1215,App Development,12/20/2023 0:00,7/5/2024 0:00,Bob,Bob,Active,532976.7075,277216,Client E
P1230,Cloud Migration,6/2/2022 0:00,4/7/2023 0:00,Alice,Alice,Cancelled,532976.7075,403929,Client A
P1234,Cloud Migration,4/6/2024 0:00,5/17/2023 0:00,Frank,Frank,pending,532976.7075,552046,Client A
P1316,IoT Automation,3/10/2024 0:00,6/23/2022 0:00,Eve,"David, Frank",pending,532976.7075,896781,Client D
P1328,AI Software,6/26/2023 0:00,6/4/2023 0:00,Alice,"Bob, Eve, David",Completed,532976.7075,143351,Client A
P1350,Cloud Migration,3/23/2023 0:00,6/14/2024 0:00,Eve,"Eve, Frank",pending,532976.7075,218927,Client E
P1354,Data Warehouse,4/9/2023 0:00,2/11/2024 0:00,Frank,"Charlie, David, Alice",Cancelled,532976.7075,693911,Client D
P1366,App Development,6/23/2024 0:00,3/23/2022 0:00,Alice,Alice,Completed,532976.7075,691714,Client D
P1383,IoT Automation,3/23/2023 0:00,3/9/2022 0:00,Eve,"David, Frank",pending,532976.7075,609078,Client D
P1395,AI Software,10/17/2024 0:00,11/19/2024 0:00,Bob,Charlie,Cancelled,532976.7075,872470,Client E
P1411,Data Warehouse,6/25/2023 0:00,4/27/2023 0:00,Bob,"Charlie, Frank, Bob",Completed,532976.7075,423543,Client E
P1444,Cloud Migration,9/14/2023 0:00,3/30/2024 0:00,Eve,"Eve, Frank, Charlie",Active,532976.7075,792230,Client A
P1492,Blockchain Integration,12/2/2022 0:00,7/5/2024 0:00,Eve,"Charlie, Frank, Eve",Completed,532976.7075,80454,Client E
P1493,Cloud Migration,10/31/2022 0:00,7/4/2022 0:00,Bob,David,Active,532976.7075,801555,Client C
P1507,AI Software,8/24/2024 0:00,10/30/2024 0:00,Bob,"Bob, Eve, Alice",pending,532976.7075,807294,Client B
P1518,Blockchain Integration,2/16/2023 0:00,6/24/2024 0:00,David,Charlie,Active,532976.7075,720898,Client B
P1548,Blockchain Integration,1/1/2023 0:00,3/30/2024 0:00,Alice,"David, Charlie, Alice",Cancelled,532976.7075,286490,Client B
P1562,App Development,4/19/2023 0:00,6/5/2022 0:00,Eve,"Bob, Alice, Charlie",Cancelled,532976.7075,445191,Client D
P1581,AI Software,9/19/2023 0:00,9/25/2023 0:00,Bob,"Charlie, David",pending,532976.7075,691809,Client D
P1591,Blockchain Integration,10/7/2023 0:00,10/21/2022 0:00,Alice,Alice,Active,532976.7075,572199,Client C
P1599,Cloud Migration,9/30/2023 0:00,12/27/2023 0:00,David,"David, Eve, Frank",Completed,532976.7075,810351,Client B
P1640,IoT Automation,11/26/2023 0:00,12/23/2023 0:00,Frank,"David, Charlie, Bob",Active,532976.7075,613330,Client A
P1675,Data Warehouse,4/3/2023 0:00,2/24/2024 0:00,Bob,Bob,pending,532976.7075,774203,Client E
P1738,Cloud Migration,5/19/2024 0:00,12/24/2023 0:00,David,"David, Frank, Alice",pending,532976.7075,660272,Client E
P1753,Data Warehouse,6/9/2023 0:00,4/23/2022 0:00,Frank,"Alice, Eve, Frank",Active,532976.7075,67444,Client A
P1754,AI Software,10/4/2024 0:00,4/30/2023 0:00,Frank,Eve,pending,532976.7075,817436,Client C
P1783,Cloud Migration,1/25/2023 0:00,12/29/2023 0:00,Charlie,"David, Charlie, Frank",Cancelled,532976.7075,697817,Client D
P1792,Cloud Migration,10/4/2023 0:00,7/7/2024 0:00,David,David,Active,532976.7075,468033,Client D
